url,title,description,director,stars,year,runtime,genre,rating,imdb_score,metascore,gross
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,146,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Ranty Maria, Marcella Daryanani, Mario Maulana, Hana Saraswati",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt10540162/,Anak Langit,,Akbar Bhakti,"Marcella Daryanani, Mario Maulana, Hana Saraswati, Stefan William",2017-2020,,Family,13+,,,
https://www.imdb.com/title/tt11987148/,Dinosaurs Story,"An allosaurus who was hunting to find food to bring to his family, who was forced to bring nothing home, because he was lost in a duel with another allosaurus",,,2020,6,"Documentary, Animation, Family",,7.7,,
https://www.imdb.com/title/tt11987148/,Dinosaurs Story,"One day there was a group of raptors who were looking for food and get threatened by a Trex so many times, one of the raptors lures the T-rex to fight toward the abyss, where the raptor avoids the T-rex and Trex is dropped into the abyss",,,2020,6,"Documentary, Animation, Family",,7.5,,
https://www.imdb.com/title/tt11987148/,Dinosaurs Story,"Once upon a time in the jungle of the Jurassic era. This forest has a lot of swamps and cold temperatures. There was a Spinosaurus who was starving and wanted to find a food, end up with a battle with Allosaurs.",,,2020,6,"Documentary, Animation, Family",,7.2,,
https://www.imdb.com/title/tt11987148/,Dinosaurs Story,"One day in the jungle in the Jurassic era, there was a big battle between Triceratops and Tyrex. with all the power of the triceratops successfully defeated the Tyrannosaurus with its strong horns.",,,2020,6,"Documentary, Animation, Family",,7.4,,
https://www.imdb.com/title/tt11987148/,Dinosaurs Story,"One day in the jungle in the Jurassic era, there was a huge crowd of herbivorous dinosaurs who were looking for food. then the group of stegosaurs got an attack from an Allosaurs and Tyrex, They can defeat them and go to a safe place.",,,2020,6,"Documentary, Animation, Family",,7.4,,
